old_path,wp_id,type,words,language,bucket,target_content_type,target_path,merge_canonical,reason
"/yaz-okullari/grup-yaz-okullari/","5822","page","35","EN","MERGE","","","/grup-yaz-okullari/","Link-list stub (35w) duplicating the 416w root hub of the same title"
"/yaz-okullari/","5814","page","6","EMPTY/STUB","DROP-301","","/tr/yaz-okullari/","","6-word nav stub (""Individual Summer Schools / Group Summer Schools""); /summer-schools/ carries the real 901w hub content"
"/yaz-okullari/bireysel-yaz-okullari/","5811","page","31","EN","MERGE","","","/bireysel-yaz-okullari/","Link-list stub (31w) duplicating the 529w root hub of the same title"
"/yatili-okullar2/the-worthgate-school-canterbury-2/","5779","page","247","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/the-worthgate-school-canterbury/","","Boarding school (247w). Extractable: fees=false programmes=false accommodation=true"
"/yatili-okullar2/guildhouse-school-london-2/","5761","page","270","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/guildhouse-school-london/","","Boarding school (270w). Extractable: fees=false programmes=false accommodation=true"
"/dil-okullari/","4896","page","26","EN","KEEP","institution/university","/tr/universiteler/amerika/dil-okullari/","","Non-UK university profile (26w, US) sitting at the site root instead of under /universiteler/"
"/anasayfa/testimonial/","3836","page","46","EN","DROP-410","","","","Theme demo testimonials - fake names (Blaise Matuidi) + demo copy"
"/anasayfa/blog/","3421","page","0","EMPTY/STUB","DROP-301","","/tr/blog/","","0-word empty Elementor container standing in for the blog index; the 18 real posts are not linked from it and are absent from the XML sitemap"
"/yatili-okullar2/cats-cambridge-2/","2777","page","355","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/cats-cambridge/","","Boarding school (355w). Extractable: fees=true programmes=false accommodation=true"
"/anasayfa/iletisim/","1347","page","65","TR","KEEP","page","/tr/iletisim/","","Real contact page: 5 named staff, +44 7735 826785, admin@happyeducation.uk. Office address is missing on both language versions"
"/anasayfa/hakkimizda/","1271","page","245","TR","KEEP","page","/tr/hakkimizda/","","Genuine About copy incl. founding year 2018, 500+ university placements, 700+ language/summer placements (claims need business verification)"
"/yurtdisinda-universite-okurken-calismak/","14930","post","923","TR","KEEP","article","/tr/blog/yurtdisinda-universite-okurken-calismak/","","Genuine long-form Turkish editorial (923 words), the strongest content asset on the site"
"/dunyanin-en-iyi-universiteleri/","14921","post","1033","TR","KEEP","article","/tr/blog/dunyanin-en-iyi-universiteleri/","","Genuine long-form Turkish editorial (1033 words), the strongest content asset on the site"
"/ingiltere-yaz-okulu-bavul-hazirligi/","14917","post","948","TR","KEEP","article","/tr/blog/ingiltere-yaz-okulu-bavul-hazirligi/","","Genuine long-form Turkish editorial (948 words), the strongest content asset on the site"
"/yaz-okulunda-guvenlik-ve-konaklama/","14892","post","1079","TR","KEEP","article","/tr/blog/yaz-okulunda-guvenlik-ve-konaklama/","","Genuine long-form Turkish editorial (1079 words), the strongest content asset on the site"
"/en-populer-yaz-okulu-sehirleri/","14890","post","816","TR","KEEP","article","/tr/blog/en-populer-yaz-okulu-sehirleri/","","Genuine long-form Turkish editorial (816 words), the strongest content asset on the site"
"/yaz-okulu-karsilastirmasi/","14868","post","715","TR","KEEP","article","/tr/blog/yaz-okulu-karsilastirmasi/","","Genuine long-form Turkish editorial (715 words), the strongest content asset on the site"
"/en-uygun-fiyatli-ingilizce-kursu/","14753","post","907","TR","KEEP","article","/tr/blog/en-uygun-fiyatli-ingilizce-kursu/","","Genuine long-form Turkish editorial (907 words), the strongest content asset on the site"
"/neden-ingiltere-yaz-okulu/","13910","post","829","TR","KEEP","article","/tr/blog/neden-ingiltere-yaz-okulu/","","Genuine long-form Turkish editorial (829 words), the strongest content asset on the site"
"/is-ingilizcesi-icin-ingiltere-mi-amerika-mi/","13489","post","831","TR","KEEP","article","/tr/blog/is-ingilizcesi-icin-ingiltere-mi-amerika-mi/","","Genuine long-form Turkish editorial (831 words), the strongest content asset on the site"
"/yurtdisinda-dil-egitimi-gunluk-hayatta-ingilizce-pratigi/","13487","post","849","TR","KEEP","article","/tr/blog/yurtdisinda-dil-egitimi-gunluk-hayatta-ingilizce-pratigi/","","Genuine long-form Turkish editorial (849 words), the strongest content asset on the site"
"/ingiltere-mi-malta-mi/","13484","post","805","TR","KEEP","article","/tr/blog/ingiltere-mi-malta-mi/","","Genuine long-form Turkish editorial (805 words), the strongest content asset on the site"
"/cocugunuzu-yurtdisinda-egitime-hazirliyorsaniz/","13482","post","864","TR","KEEP","article","/tr/blog/cocugunuzu-yurtdisinda-egitime-hazirliyorsaniz/","","Genuine long-form Turkish editorial (864 words), the strongest content asset on the site"
"/vize-basvurusunda-en-sik-yapilan-hatalar-ve-cozumleri/","13478","post","849","TR","KEEP","article","/tr/blog/vize-basvurusunda-en-sik-yapilan-hatalar-ve-cozumleri/","","Genuine long-form Turkish editorial (849 words), the strongest content asset on the site"
"/dil-okulu-secerken-dikkat-edilmesi-gerekenler/","13472","post","893","TR","KEEP","article","/tr/blog/dil-okulu-secerken-dikkat-edilmesi-gerekenler/","","Genuine long-form Turkish editorial (893 words), the strongest content asset on the site"
"/yurtdisina-cikmadan-once-yapilmasi-gereken-7-hazirlik/","13468","post","718","TR","KEEP","article","/tr/blog/yurtdisina-cikmadan-once-yapilmasi-gereken-7-hazirlik/","","Genuine long-form Turkish editorial (718 words), the strongest content asset on the site"
"/en-populer-yurtdisi-egitim-ulkeleri-ingiltere-kanada-malta-ve-irlanda-karsilastirmasi/","13465","post","958","TR","KEEP","article","/tr/blog/en-populer-yurtdisi-egitim-ulkeleri-ingiltere-kanada-malta-ve-irlanda-karsilastirmasi/","","Genuine long-form Turkish editorial (958 words), the strongest content asset on the site"
"/yurtdisinda-dil-egitimi-almanin-kariyerinize-10-faydasi/","13461","post","828","TR","KEEP","article","/tr/blog/yurtdisinda-dil-egitimi-almanin-kariyerinize-10-faydasi/","","Genuine long-form Turkish editorial (828 words), the strongest content asset on the site"
"/yurtdisi-egitim-danismanligi-neden-onemli/","13455","post","890","TR","KEEP","article","/tr/blog/yurtdisi-egitim-danismanligi-neden-onemli/","","Genuine long-form Turkish editorial (890 words), the strongest content asset on the site"
"/sitemap.html","","sitemap-only","","","DROP-410","","","","HTML sitemap generated by google-sitemap-generator plugin"
"/find-the-right-learning-path-for-your-group-course-online/","","sitemap-only","","","DROP-410","","","","Eduma theme demo post (English lorem-style demo content)"
"/learn-by-doing-with-real-world-projects-other-countries/","","sitemap-only","","","DROP-410","","","","Eduma theme demo post"
"/strategic-social-media-evolution-of-visual-design/","","sitemap-only","","","DROP-410","","","","Eduma theme demo post"
"/home/blog/","","sitemap-only","","","DROP-301","","/en/blog/","","Eduma theme demo blog index (present in post-sitemap.xml, absent from the WP export)"
